298.297 15.979610 11.53 15.13 0.09 0.07 -0.0400 0 1 HOUE_ECa
294.161 18.148770 7.99 14.46 0.32 0.42 0.0000 0 1 HUPR_ECa
293.893 17.965370 9.68 13.60 0.34 0.18 -0.0010 0 1 IGPR_ECa
299.125 14.774610 12.84 15.72 0.12 0.12 -0.0060 0 1 ILAM_ECa
285.55 18.406500 5.05 8.31 0.42 0.35 -0.0100 0 1 IROI_ECa
292.954 18.468280 8.51 12.37 0.51 0.41 -0.0460 0 1 ISAB_ECa
272.944 5.544350 50.14 73.36 0.26 0.29 0.0020 0 1 ISCO_ECa
287.468 18.236860 6.96 10.40 0.48 0.32 -0.0130 0 1 JAC2_ECa
287.462 18.234990 5.31 10.01 0.84 0.65 -0.0930 0 1 JACM_ECa
287.462 18.234990 7.70 9.56 0.18 0.15 -0.0350 0 1 JACM_ECa
285.883 18.648920 4.29 9.74 1.15 0.91 0.0120 0 1 JER2_ECa
285.828 18.663070 4.02 8.78 1.17 0.91 -0.0160 0 1 JERE_ECa
287.462 18.235050 7.27 8.66 0.21 0.28 -0.0020 0 1 JME2_ECa
287.464 18.234710 6.96 10.40 0.48 0.32 -0.0130 0 1 JMEL_ECa
286.809 19.851320 0.28 6.21 0.67 0.60 0.1130 0 1 JRBL_ECa
288.765 18.805570 2.18 5.27 1.03 0.84 0.0020 0 1 JUAN_ECa
287.715 18.449090 7.18 8.79 0.25 0.21 0.0920 0 1 KENS_ECa
287.136 18.837190 1.37 6.21 0.33 0.28 -0.0270 0 1 LAGX_ECa
298.837 14.812960 12.01 15.79 0.20 0.19 -0.0070 0 1 LAM0_ECa
288.063 18.830370 2.40 7.24 0.38 0.33 0.0360 0 1 LASX_ECa
287.274 20.018350 -5.64 6.83 0.54 0.44 -0.0270 0 1 LATP_ECa
287.336 18.269060 8.22 8.41 0.24 0.20 0.0090 0 1 LAVA_ECa
289.434 19.299630 -0.01 7.01 0.28 0.22 -0.0060 0 1 LAVE_ECa
286.246 18.187620 8.39 10.84 1.04 0.93 -0.0150 0 1 LCAY_ECa
286.246 18.187630 8.39 10.84 1.04 0.93 -0.0150 0 1 LCAY_ECa
279.918 19.667560 -8.77 3.06 3.14 1.28 -0.0000 0 1 LCSB_ECa
298.928 16.302880 11.01 16.38 0.12 0.13 -0.0040 0 1 LDIS_ECa
287.368 18.510360 5.01 5.83 0.16 0.14 -0.0570 0 1 LEO2_ECa
287.368 18.511090 5.01 5.83 0.16 0.14 -0.0570 0 1 LEOG_ECa
287.369 18.507510 5.01 5.83 0.16 0.14 -0.0570 0 1 LGNE_ECa
288.972 19.743000 -5.26 8.36 0.16 0.13 0.0070 0 1 LHDG_ECa
287.873 19.668960 -2.53 5.19 0.77 0.63 -0.0680 0 1 LIMO_ECa
290.294 19.153660 -1.12 6.95 0.86 0.73 0.1030 0 1 LJAG_ECa
299.004 14.594820 12.76 15.66 0.14 0.13 -0.0040 0 1 LMMF_ECa
275.286 10.490090 2.40 -2.09 3.84 3.85 0.0000 0 1 LOL2_ECa
275.286 10.490060 2.40 -2.09 3.84 3.85 0.0000 0 1 LOLA_ECa
298.948 14.824630 12.59 15.90 0.13 0.13 -0.0040 0 1 LORI_ECa
298.776 14.801440 11.73 15.42 0.09 0.08 -0.0560 0 1 LPR0_ECa
291.084 18.449140 7.43 9.50 0.28 0.23 -0.0170 0 1 LRM1_ECa
283.021 20.967500 -8.11 4.26 0.33 0.39 -0.0070 0 1 LTUN_ECa
289.041 19.894890 -3.42 7.39 0.74 0.60 0.0840 0 1 LUPR_ECa
289.469 19.222720 1.03 7.43 0.10 0.10 -0.0060 0 1 LVEG_ECa
298.357 16.014540 11.03 15.65 0.34 0.35 -0.0010 0 1 MAD0_ECa
298.694 15.889890 11.70 15.61 0.08 0.07 -0.0450 0 1 MAGA_ECa
298.686 15.884080 12.51 15.62 0.33 0.27 -0.0230 0 1 MAGT_ECa
288.914 19.553180 -1.39 6.67 0.55 0.48 0.0240 0 1 MAOV_ECa
287.242 19.052150 1.91 4.61 0.42 0.47 -0.0100 0 1 MARC_ECa
299.142 14.471470 13.16 16.84 0.05 0.04 0.0070 0 1 MARI_ECa
287.674 18.233690 10.24 7.76 0.36 0.33 -0.0170 0 1 MARX_ECa
298.315 16.046200 11.17 15.90 0.18 0.12 -0.0100 0 1 MAT0_ECa
292.841 18.217590 9.28 13.27 0.13 0.17 -0.0020 0 1 MAYZ_ECa
286.288 7.107250 5.21 15.68 0.49 0.49 -0.0080 0 1 MECE_ECa
270.38 20.980050 -8.97 0.85 0.18 0.20 -0.0000 0 1 MERI_ECa
298.718 15.949390 11.35 15.38 0.12 0.11 -0.0060 0 1 MGL0_ECa
287.791 19.610750 0.17 4.57 0.35 0.32 -0.0730 0 1 MILO_ECa
293.473 17.886220 9.73 13.70 0.11 0.09 -0.0050 0 1 MIPR_ECa
286.91 18.445740 5.05 11.44 0.47 0.40 -0.0160 0 1 MIRA_ECa
287.896 18.834180 2.73 5.39 0.16 0.14 -0.0610 0 1 MIRE_ECa
298.821 14.784830 13.03 16.00 0.19 0.17 -0.0060 0 1 MLM0_ECa
289.043 19.897640 -3.42 7.39 0.74 0.60 0.0840 0 1 MLPP_ECa
270.337 20.931910 -8.69 0.72 0.08 0.21 -0.0020 0 1 MMD1_ECa
286.625 19.807730 0.49 7.40 0.24 0.19 -0.0390 0 1 MOL2_ECa
286.625 19.807790 0.49 7.40 0.24 0.19 -0.0390 0 1 MOLE_ECa
288.852 19.409920 0.40 6.67 0.23 0.18 -0.0000 0 1 MONC_ECa
288.035 19.023350 2.87 4.31 0.19 0.17 -0.0050 0 1 MOND_ECa
292.069 18.076900 8.54 12.00 0.14 0.11 -0.0200 0 1 MOPR_ECa
285.744 18.559470 2.16 8.89 0.46 0.38 -0.0710 0 1 MORO_ECa
298.8 16.250580 11.62 16.11 0.11 0.10 -0.0580 0 1 MPCH_ECa
299.141 14.444690 11.98 16.42 0.15 0.16 -0.0060 0 1 MPOM_ECa
278.951 24.725890 -10.42 2.74 0.47 0.52 -0.0030 0 1 MTHN_ECa
287.306 18.944340 2.60 5.01 0.20 0.17 -0.0170 0 1 MTR2_ECa
287.17 20.039650 -3.48 6.05 0.31 0.26 -0.0230 0 1 MTRY_ECa
269.19 17.226760 -7.52 -0.34 0.31 0.37 -0.0000 0 1 NARA_ECa
297.772 16.750400 10.65 16.24 0.46 0.36 -0.0000 0 1 OLVN_ECa
293.421 18.075030 8.71 13.74 0.33 0.18 -0.0020 0 1 P780_ECa
298.314 16.026180 12.07 16.76 0.25 0.24 0.0040 0 1 PAR0_ECa
298.314 16.026180 12.07 16.76 0.25 0.24 0.0040 0 1 PAR1_ECa
292.956 17.968960 8.97 13.09 0.10 0.26 -0.0050 0 1 PARA_ECa
298.314 16.026180 12.07 16.76 0.25 0.24 0.0040 0 1 PAR__ECa
298.804 16.254830 11.32 16.09 0.58 0.47 -0.1020 0 1 PCH0_ECa
298.996 16.334990 11.39 16.64 0.09 0.08 -0.0610 0 1 PDB0_ECa
287.163 19.940750 -2.76 5.92 0.29 0.24 -0.0510 0 1 PDEP_ECa
288.245 19.702750 -2.81 6.79 0.31 0.27 -0.0500 0 1 PEPE_ECa
287.713 18.509250 6.36 7.10 0.18 0.15 0.0050 0 1 PETI_ECa
287.885 19.336390 0.86 3.23 0.41 0.36 0.0350 0 1 PIGN_ECa
286.411 18.430840 6.01 9.25 0.39 0.33 -0.0030 0 1 PLAI_ECa
287.569 19.751430 -1.01 5.49 0.28 0.23 0.0140 0 1 POMA_ECa
285.902 18.249360 4.33 8.77 0.56 0.46 0.0190 0 1 POPI_ECa
270.589 16.325430 -7.86 -1.06 0.34 0.60 0.0010 0 1 POPT_ECa
298.468 16.224370 11.85 15.75 0.25 0.30 -0.0020 0 1 PPTG_ECa
293.631 18.078470 8.59 12.68 0.59 0.46 -0.0060 0 1 PR4N_ECa
286.937 18.786580 2.60 6.95 0.33 0.28 0.0030 0 1 PRAQ_ECa
283.154 17.934600 6.86 8.04 0.37 0.29 -0.0000 0 1 PRCG_ECa
286.756 18.477090 4.26 10.19 0.55 0.45 -0.0480 0 1 PRDN_ECa
276.31 22.403130 -9.14 1.93 0.70 0.82 0.0030 0 1 PRIO_ECa
293.839 18.388640 8.16 14.34 0.63 0.53 -0.0050 0 1 PRMA_ECa
292.955 17.970400 8.97 13.09 0.10 0.26 -0.0050 0 1 PRMI_ECa
283.157 17.936850 6.86 8.04 0.37 0.29 -0.0000 0 1 PRML_ECa
292.855 18.217100 8.04 13.49 0.59 0.85 -0.0040 0 1 PRSN_ECa
286.08 18.082300 9.58 10.56 0.35 0.28 -0.0810 0 1 PSLT_ECa
286.49 18.527140 5.65 7.40 0.51 0.41 -0.0030 0 1 PTDN_ECa
287.516 19.124720 1.17 5.11 0.35 0.28 0.0390 0 1 PTRA_ECa
292.097 3.851200 -4.26 11.66 0.35 0.88 -0.0020 0 1 PUIN_ECa
292.933 18.463190 8.33 12.87 0.07 0.07 -0.0100 0 1 PUR2_ECa
292.933 18.462980 8.33 12.87 0.07 0.07 -0.0100 0 1 PUR3_ECa
292.933 18.462980 8.33 12.87 0.07 0.07 -0.0100 0 1 PUR5_ECa
292.933 18.463190 8.33 12.87 0.07 0.07 -0.0100 0 1 PUR6_ECa
287.801 19.438710 1.36 5.46 0.24 0.20 -0.0270 0 1 RAPH_ECa
297.847 16.703900 12.19 13.66 0.17 0.13 -0.0000 0 1 RCHY_ECa
289.284 18.445490 7.59 9.06 0.49 0.47 -0.0030 0 1 RDAZ_ECa
289.672 18.276920 8.12 8.11 0.32 0.36 -0.0020 0 1 RDBA_ECa
289.597 18.946030 4.19 7.36 0.18 0.18 -0.0090 0 1 RDBN_ECa
289.595 18.947700 4.19 7.36 0.18 0.18 -0.0090 0 1 RDBO_ECa
289.321 19.779010 -4.43 9.16 0.27 0.19 -0.0010 0 1 RDEG_ECa
